collected_at,keyword,product_id,title,price,mall,brand,maker,ram,ssd,cpu,link
2026-06-26 23:07:31,리퍼 LG그램,60052822533,LG전자 [리퍼 중고]LG 그램15 15Z95N 11세대 i5 8G NVME512G 윈10,719160,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2323639594?sitmNo=LO2323639594_2323639595&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 LG그램,90851927762,[S급] LG그램 고사양 15인치 리퍼 노트북 모음전 사무용 게이밍 리퍼브 대학생 랩탑 가성비 업무용,1729000,리퍼LAB,LG그램,LG전자,,,,https://smartstore.naver.com/main/products/13307417430
2026-06-26 23:07:31,리퍼 LG그램,59819578258,[리퍼] LG그램 15Z90Q 12세대 i5 윈도우포함 사무용 가정용 노트북 573394,1333500,11번가,LG전자,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9308506700&tid=1000000061
2026-06-26 23:07:31,리퍼 LG그램,60117667430,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,798490,SSG닷컴,LG전자,,,,,http://www.ssg.com/item/itemView.ssg?itemId=1000829650700&siteNo=6001&salestrNo=6005&ckwhere=ssg_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
2026-06-26 23:07:31,리퍼 LG그램,60117682449,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,798490,신세계몰,LG전자,,,,,http://shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000829650700&siteNo=6004&salestrNo=6005&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
2026-06-26 23:07:31,리퍼 LG그램,60030174498,LG전자 LG그램 리퍼노트북 15ZD90Q 윈도우11프로 오피스 당일발송,1020600,롯데ON,LG전자,,,,,https://www.lotteon.com/p/product/LO2678518754?sitmNo=LO2678518754_2678518755&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 LG그램,60602606424,오엠티 1+1 LG그램 노트북 리퍼 16인치 울트라9 시리즈2 SSD 2TB AI 32GB,6836460,롯데ON,OMT,,32GB,2TB,i3,https://www.lotteon.com/p/product/LO2708542060?sitmNo=LO2708542060_2708542061&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 LG그램,59714830595,리퍼 LG 그램 15Z90N I7 WIN 11,794960,롯데ON,,LG전자,,,i7,https://www.lotteon.com/p/product/LO2659826858?sitmNo=LO2659826858_2659826859&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 LG그램,59714823830,리퍼 LG 그램 14ZD90N i5 10세대,649040,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826879?sitmNo=LO2659826879_2659826880&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 LG그램,59714830971,리퍼 LG 그램 15Z90N I5 WIN 11,700210,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826851?sitmNo=LO2659826851_2659826852&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,59674511440,LG그램 14Z90P i5 11세대 16G 256G W11 사무용 가벼운 중고노트북,698400,G마켓,,,16GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4728288981&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-26 23:07:31,중고 LG그램,60052822533,LG전자 [리퍼 중고]LG 그램15 15Z95N 11세대 i5 8G NVME512G 윈10,719160,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2323639594?sitmNo=LO2323639594_2323639595&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,59908758628,그램15 중고노트북 LG그램15Z960 i5 8G 256G 15.6 IPS 윈10,489020,옥션,LG전자,LG전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=C232362039&sub-id=1&service-code=10000003
2026-06-26 23:07:31,중고 LG그램,91077520348,중고 LG그램 14Z90Q i5-12세대 RAM16GB NVME512GB 14인치 윈도우11 무선마우스증정,899000,동우네트워크,LG그램,LG전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/13533009995
2026-06-26 23:07:31,중고 LG그램,59714828670,중고노트북 LG그램 17인치 17Z95N 고사양 최신형 업무용 사무용 I5,945610,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826899?sitmNo=LO2659826899_2659826900&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,58708591583,중고노트북 LG그램 17인치 17Z90N 고사양 최신형 업무용 사무용 I5,936140,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2613087706?sitmNo=LO2613087706_2613087707&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,91174152806,엘지 gram노트북 SSD1TB 윈도우11 그램 15ZB90Q i5 1240P 램16기가,1299000,일체형pc  중고노트북,LG전자,LG전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13629642197
2026-06-26 23:07:31,중고 LG그램,91178541963,LG 그램 2in1 14T990-GA70K 그램터치 14인치 중고 노트북 인텔 코어 i7,489000,노트테크,그램 2in1,LG전자,,,i7,https://smartstore.naver.com/main/products/13634031282
2026-06-26 23:07:31,중고 LG그램,86406242729,[대여]LG그램 15ZB970 i5-6세대 사무용 인강용 자격증용 노트북렌탈 단기 임대,19000,킹프라이스,,,,,i5,https://smartstore.naver.com/main/products/8861742406
2026-06-26 23:07:31,중고 LG그램,91175148329,LG 그램 11세대 인텔i7 램16기가 SSD512GB WIN11 노트북 14ZB95N,899000,일체형pc  중고노트북,LG전자,LG전자,16GB,512GB,i7,https://smartstore.naver.com/main/products/13630637665
2026-06-26 23:07:31,중고 LG그램,91174290221,LG그램 노트북 14ZB95N i5-1135G7 8GB 1TB 윈11 업무용 사무용 인강용,897000,일체형pc  중고노트북,그램,LG전자,8GB,1TB,i5,https://smartstore.naver.com/main/products/13629779612
2026-06-26 23:07:31,중고 LG그램,60088325189,LG전자 LG 그램 15UB470 중고노트북 i5 6세대 RAM 8GB SSD 256GB,300700,G마켓,LG전자,LG전자,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4756918884&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-26 23:07:31,중고 LG그램,90870139707,LG 그램 15Z980 i5 8세대 16G 256G W11 가벼운 사무용 인강용 중고노트북,599000,UCMart,LG전자,LG전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/13325629375
2026-06-26 23:07:31,중고 LG그램,58891973447,중고노트북 LG그램 16인치 16z90s 16인치/16GB/512GB,1598000,11번가,LG그램,,16GB,512GB,,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100233135&tid=1000000061
2026-06-26 23:07:31,중고 LG그램,87829320648,LG 그램15 15Z995 i5-1021U 램16G NVMe256G Win10,749000,세컨핸드스토어,LG전자,LG전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/10284816824
2026-06-26 23:07:31,중고 LG그램,58708581174,중고노트북 엘지 그램 16Z90P 고사양 최신형 업무용 사무용 I5,855600,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2613087399?sitmNo=LO2613087399_2613087400&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,58892213689,중고노트북 LG그램 16인치 16z90s 16인치/16GB/512GB,1703610,롯데ON,,LG전자,16GB,512GB,,https://www.lotteon.com/p/product/LO2620033577?sitmNo=LO2620033577_2620033578&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,55878428041,중고노트북 엘지 그램 16Z90P 고사양 최신형 업무용 사무용 I5,897900,11번가,그램16,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8494058489&tid=1000000061
2026-06-26 23:07:31,중고 LG그램,59914278522,LG전자 [리퍼 중고]LG 그램15 15Z90N i7 10세대 윈도우11 초경량 노트북,652830,롯데ON,LG전자,LG전자,,,i7,https://www.lotteon.com/p/product/LO2672124996?sitmNo=LO2672124996_2672124997&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 LG그램,59278555083,LG전자 [리퍼 중고]LG그램 15Z90Q 12세대 i5 윈도우포함 사무용 가정용 노트북,946560,롯데ON,LG전자,LG전자,,,i5,https://www.lotteon.com/p/product/LO2637652209?sitmNo=LO2637652209_2637652210&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 갤럭시북,90739609253,Samsung 리퍼제품 삼성 갤럭시 북5 프로 14 U7-258V 32GB 1TB 그레이,1980320,볼트르마켓,삼성,삼성전자,32GB,1TB,,https://smartstore.naver.com/main/products/13195098156
2026-06-26 23:07:31,리퍼 갤럭시북,55259955477,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,598900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084091&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,58708610815,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,624410,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2613087627?sitmNo=LO2613087627_2613087628&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,리퍼 갤럭시북,55262499538,리퍼 삼성 갤럭시북 이온2 15 인치 NT950XDA i5 SSD 가정용 사무용,678900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084195&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,59660642329,[삼성 NT951XDB] 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G 윈도우11 15.6풀HD,788000,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274625568&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,88347295221,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe512G IRIS 윈도우11 15.6풀HD,588000,인코아즈 스토어,,삼성전자,16GB,512GB,i7,https://smartstore.naver.com/main/products/10802789231
2026-06-26 23:07:31,리퍼 갤럭시북,60088014926,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,488000,11번가,삼성,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9363238415&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,59660384174,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe512G IRIS 윈도우11 15.6풀HD,588000,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274606805&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,60405876873,[리퍼] 삼성 갤럭시북 프로 NT951XDB 11세대 i5 8G 256G Win11 실버,809000,GSSHOP,삼성,삼성전자,8GB,256GB,i5,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1098001133&vodFlag=N&prdseqnum=1098001133&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-26 23:07:31,리퍼 갤럭시북,85766756778,삼성 갤럭시북 12.0 키보드케이스EJ-CW720 (리퍼),199870,주식회사 조은쇼핑,삼성,삼성전자,,,,https://smartstore.naver.com/main/products/8222256455
2026-06-26 23:07:31,리퍼 갤럭시북,60088345702,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,478240,G마켓,삼성,삼성전자,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4756911096&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-26 23:07:31,리퍼 갤럭시북,91089965422,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,488000,인코아즈 스토어,,삼성전자,8GB,256GB,i5,https://smartstore.naver.com/main/products/13545455069
2026-06-26 23:07:31,리퍼 갤럭시북,60533927208,리퍼노트북 삼성 갤럭시북 이온 15인치 NT950XCJ i7 SSD 가정용 사무용,748900,11번가,갤럭시북 이온,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084143&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,60087968158,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,488000,옥션,삼성,삼성전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=F564919842&sub-id=1&service-code=10000003
2026-06-26 23:07:31,리퍼 갤럭시북,59638740599,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G Iris 윈도우11 15.6풀HD,788000,옥션,삼성,삼성전자,16GB,512GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532785429&sub-id=1&service-code=10000003
2026-06-26 23:07:31,리퍼 갤럭시북,59638617098,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe512G 윈도우11 15.6풀HD,576240,G마켓,삼성,삼성전자,16GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=3346415558&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-26 23:07:31,리퍼 갤럭시북,59638629327,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe512G 윈도우11 15.6풀HD,588000,옥션,삼성,삼성전자,16GB,512GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532779359&sub-id=1&service-code=10000003
2026-06-26 23:07:31,리퍼 갤럭시북,59638631750,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G Iris 윈도우11 15.6풀HD,772240,G마켓,삼성,삼성전자,16GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=4103496301&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-26 23:07:31,리퍼 갤럭시북,59819582910,[리퍼] 삼성 갤럭시북 pro NT951XDB 11세대 i7 16G NVMe512G 윈11 실버 573548,1169700,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9308451885&tid=1000000061
2026-06-26 23:07:31,리퍼 갤럭시북,60516777900,삼성 갤럭시북 Pro NT931XDB (i5-1135G7 16GB S512GB Win11P) [리퍼상품],643000,GSSHOP,삼성,삼성전자,16GB,512GB,i5,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1127474074&vodFlag=N&prdseqnum=1127474074&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-26 23:07:31,중고 갤럭시북,55259157034,중고 노트북 갤럭시북 NT750XDA 15인치 I5 윈도우10,588900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367082863&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,55260692584,중고 노트북 갤럭시북1 NT750XDZ 15인치 윈도우11 I5,548900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367085874&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,60531283843,중고 갤럭시북3 울트라 16인치 NT960XFH RTX4050 i7,1595000,11번가,갤럭시북3 울트라,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9441714650&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,60531432304,중고 갤럭시북3 울트라 16인치 NT960XFH RTX4050 i7,1511270,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2705034612?sitmNo=LO2705034612_2705034613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,59667930436,삼성전자 중고 갤럭시북2 15.6인치 노트북 NT550XED,800000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257613708&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-26 23:07:31,중고 갤럭시북,59664453180,삼성전자 중고 갤럭시북2 프로 15.6인치 노트북 NT930XED,960000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257617974&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-26 23:07:31,중고 갤럭시북,59714836340,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",999000,11번가,갤럭시북 프로,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609236&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,59714829582,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",946560,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2659826834?sitmNo=LO2659826834_2659826835&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,58891874979,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 16gb / 512gb,749000,11번가,갤럭시북 프로,,16GB,512GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234754&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,58892008765,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 8gb / 256gb,649000,11번가,갤럭시북 프로,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234620&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,58708689965,중고노트북 갤럭시북1 NT750XDZ 15인치 윈도우11 I5,567560,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2613087572?sitmNo=LO2613087572_2613087573&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,58892234744,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 16gb / 512gb,804430,롯데ON,,삼성전자,16GB,512GB,i5,https://www.lotteon.com/p/product/LO2620033801?sitmNo=LO2620033801_2620033802&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,58892229356,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 8gb / 256gb,709680,롯데ON,,삼성전자,8GB,256GB,i5,https://www.lotteon.com/p/product/LO2620033773?sitmNo=LO2620033773_2620033774&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,58708593620,중고노트북 갤럭시북 플랙스2 15인치 NT950QDA I7 WIN11,861280,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2613087739?sitmNo=LO2613087739_2613087740&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,59670025957,삼성전자 중고  갤럭시북고  GO  노트북   14인치   NT345XLA,290000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257486447&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-26 23:07:31,중고 갤럭시북,60531308255,중고 삼성노트북 갤럭시북3 프로 NT960XFT 인텔 코어i5 13세대,1199000,11번가,갤럭시북3 프로,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9441714519&tid=1000000061
2026-06-26 23:07:31,중고 갤럭시북,87713603968,삼성 갤럭시북 이온 NT951XCJ 10세대 i5 16G NVME256G,539000,세컨핸드스토어,삼성,삼성전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/10169100626
2026-06-26 23:07:31,중고 갤럭시북,60531432206,중고 삼성노트북 갤럭시북3 프로 NT960XFT 인텔 코어i5 13세대,1136060,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2705034607?sitmNo=LO2705034607_2705034608&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-26 23:07:31,중고 갤럭시북,59669144697,삼성전자 중고 갤럭시북 플러스2   15.6인치 노트북  NT551XDA,500000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257489204&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-26 23:07:31,중고 갤럭시북,59669932743,삼성전자 중고 갤럭시북3 고    5G 14인치  노트북      NT345XPA,350000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257502083&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-26 23:07:31,리퍼 ThinkPad,89251365216,레노버 씽크패드 i7 16G 512G 사무용 인강용 터치 리퍼노트북 윈도우11,599000,피씨솔루션,레노버,레노버,16GB,512GB,i7,https://smartstore.naver.com/main/products/11706854749
